Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020]
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.29808022998439,3.45933364941166,-16.7091602926228
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,551074074.074074,574607407.407407,469870370.37037
Dominican Republic,DOM,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,60.03,61.04,56.6500015258789
Dominican Republic,DOM,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,37.98,38.2,33.3300018310547
Dominican Republic,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.98252758458058,5.05216802016253,-6.72023937283404
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,85555378042.8196,88941299733.5018,78844702329.0785
Ecuador,ECU,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,64.31,63.66,56.42
Ecuador,ECU,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,40.5,40.11,35.35
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.28929193290502,0.0121051028476558,-7.75012337710913
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,107562008000,108108009000,98808010000
"Egypt, Arab Rep.",EGY,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,39.09,38.9,..
"Egypt, Arab Rep.",EGY,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,18.44,18.42,..
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.31412103746398,5.55768388791593,3.5696694750486
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,249712999437.254,303080865603.645,363069245165.315
El Salvador,SLV,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,57.43,58.21,57.1599998474121
El Salvador,SLV,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,41.88,42.59,43.0900001525879
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.4123712870185,2.63514666718191,-7.94398461326071
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,26020850000,26896660000,24638720000
Equatorial Guinea,GNQ,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..
Equatorial Guinea,GNQ,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-6.23655098228059,-5.97893690507988,-4.89335647440198
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,13097012189.3995,11417278044.9859,10021856754.4944
Eritrea,ERI,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..
Eritrea,ERI,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..
Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,..,..,..
Estonia,EST,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,60.38,60.82,59.3
Estonia,EST,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,41.72,39.71,35.32
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.13381979831833,4.09634264397782,-2.95106931268964
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,30474612057.4484,31045591753.4901,30650285471.7215
Eswatini,SWZ,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..
Eswatini,SWZ,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.37160969391897,2.24391952452849,-1.63702750696856
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,4665424249.06156,4471598726.6436,3962493092.99308
Ethiopia,ETH,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..
Ethiopia,ETH,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.81614779681703,8.3640856990789,6.05661779202561
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,84269348327.3454,95912590628.1412,107645054311.876
Faroe Islands,FRO,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..
Faroe Islands,FRO,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..
Faroe Islands,FRO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,3051341335.9516,3126293219.77989,..
Fiji,FJI,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..
Fiji,FJI,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.8126372191541,-0.445334699771735,-19.0487564856799
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,5581393120.62853,5496250694.31587,4376014755.57615
Finland,FIN,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,55.07,55.45,54.45
Finland,FIN,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,44.05,44.62,41.06
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.14194750876192,1.3437553730376,-2.87069059271343
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,275580448365.235,268782471380.392,269751312854.475
France,FRA,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,50.61,50.62,50.17
France,FRA,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,29.73,29.61,28.46
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.86506607081999,1.84297181445896,-7.85525603703762
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2789593979064.58,2728870246705.88,2630317731455.26
French Polynesia,PYF,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..
French Polynesia,PYF,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,..,..,..
Gabon,GAB,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..
Gabon,GAB,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..
Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.842950945596527,3.94494620364154,-1.32393655297315
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,16862282413.8778,16874450215.1351,15593181270.9135
"Gambia, The",GMB,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,33.46,..,..
"Gambia, The",GMB,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,12.77,..,..
"Gambia, The",GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.23489033258579,6.05676574421921,0
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1670670668.5939,1826073739.82522,1901930157.64528
Georgia,GEO,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,55.84,55.65,41.14
Georgia,GEO,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,28.35,26.52,20.99
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.84291988506627,4.98235047511106,-6.15967292756974
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,17599700090.762,17477255562.2583,15891688903.1843
Germany,DEU,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,59.21,59.98,59.25
Germany,DEU,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,47.16,48.47,48.15
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.08602451412267,1.05550824713283,-4.56961671737398
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,3975347237442.99,3888326788627.44,3846413928653.71
Ghana,GHA,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..
Ghana,GHA,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.20007767184218,6.50777478757239,0.414443468055197
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,65315955122.8077,67234292582.7606,72354428864.9032
Gibraltar,GIB,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..
Gibraltar,GIB,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..
Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..
Greece,GRC,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,41.88,42.96,42.69
Greece,GRC,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,13.99,14.56,13.79
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.55897765238106,1.85667511169028,-8.24773611483073
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,212146107548.996,205326724570.227,189410106620.016
Greenland,GRL,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..
Greenland,GRL,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.218027330645,..,..
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,3051626389.63671,..,..
Grenada,GRD,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..
Grenada,GRD,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.14115283820682,1.98155412195675,-11.2307582271741
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1168696296.2963,1211403703.7037,1089203703.7037
Guam,GUM,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..
Guam,GUM,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.900252070579768,1.98037790697674,..
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,6051000000,6311000000,..
Guatemala,GTM,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,59.12,57.87,..
Guatemala,GTM,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,49.92,49.06,..
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.32209799734959,3.866856574905,-1.51932802919289
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,73208583758.9105,77020015201.3201,77604632170.5853
Guinea,GIN,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,50.23,..
Guinea,GIN,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,24.6,..
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.35849192736859,5.6461755684381,6.98855997075241
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,11857030336.5274,13513809258.2083,15681050917.1588
Guinea-Bissau,GNB,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..
Guinea-Bissau,GNB,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..
Guinea-Bissau,GNB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.28373670309465,4.49999999151316,-2.39999999921721
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1504630120.99275,1439638443.38133,1431758242.90375
Guyana,GUY,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,46.53,..,..
Guyana,GUY,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,35.78,..,..
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.44098072442904,5.35283078679163,43.4795146332261
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,4787635821.46116,5173759527.50705,5471256594.72422
Haiti,HTI,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..
Haiti,HTI,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.66782666363679,-1.68198512950129,-3.37375049597422
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,15965670198.4548,14332163266.3977,13417997065.1099
Honduras,HND,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,62.74,59.58,52.9599990844727
Honduras,HND,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,51.43,47.9,44.3199996948242
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.84499476966735,2.65306625480355,-8.96476018404584
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,24067778953.842,25089976946.7736,23827840809.7014
"Hong Kong SAR, China",HKG,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,59.43,58.79,56.09
"Hong Kong SAR, China",HKG,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,36.65,36.78,30.88
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.84644793882873,-1.6797561695559,-6.08146778412127
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,361691522612.745,363016373358.517,346585881503.635
Hungary,HUN,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,54.63,55.15,54.48
Hungary,HUN,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,28.98,28.52,27.22
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.39970920939707,4.64129707512659,-4.95674851669689
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,160431092908.646,163503650313.081,155012927629.087
Iceland,ISL,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,79.63,78.39,74.65
Iceland,ISL,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,75.42,71.69,65.55
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.89218073132504,2.43482300037417,-6.50391225040894
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,26267063757.5495,24857740445.0401,21718075725.2054
India,IND,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,45.42,45.6,48.7200012207031
India,IND,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,20.59,20.73,23.1599998474121
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.53298901141864,4.04155418650819,-7.9646104111382
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2701111782774.57,2870504096717.48,2622983732006.45
Indonesia,IDN,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,64.6800003051758,65.75,64.48
Indonesia,IDN,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,39.86,41.560001373291,40.14
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.17429153955024,5.01815971508286,-2.06954349906437
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1042271531011.99,1119091259074.62,1058423838345.14
"Iran, Islamic Rep.",IRN,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,38.66,39,36.9799995422363
"Iran, Islamic Rep.",IRN,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,19.65,19.33,17.1900005340576
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-6.02597180315718,-6.78422367041092,1.66179375961026
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,294356680624.658,258245497664.394,191718271483.759
Iraq,IRQ,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..
Iraq,IRQ,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.21396339905907,4.44504963470112,-10.3650901764239
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,212271807144.367,222434137055.838,167224432560.319
Ireland,IRL,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,58.6,59.26,57.69
Ireland,IRL,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,40.29,41.2,37.01
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.03016110018034,4.91700697830244,5.86697550911293
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,384853685231.018,399122063504.148,425888950992.003
Isle of Man,IMN,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..
Isle of Man,IMN,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.21340559862568,..,..
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,7491969312.87525,..,..
Israel,ISR,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,61.37,61.09,59.1199989318848
Israel,ISR,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,43.7,42.92,38.939998626709
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.47937031866279,3.45027928077938,-2.44001079210835
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,370455651179.958,394652208893.138,401953767072.801
Italy,ITA,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,44.62,44.93,44.07
Italy,ITA,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,17.68,18.48,16.83
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.941737193371978,0.287449937139201,-8.87114634766792
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2091117091124.1,2004913357800,1886445268340.71
Jamaica,JAM,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,58.21,59.6599998474121,..
Jamaica,JAM,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,25.93,27.7099990844727,..
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.88992368121086,0.892291653822227,-10.2
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,15730793852.7913,15830768549.8916,13812421803.4084
Japan,JPN,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,60.03,60.62,60.25
Japan,JPN,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,45.92,47.46,46.41
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.558851275379695,0.270304645083556,-5.80990557067783
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,5036891740656.35,5148781948478.17,4975415241562.52
Jordan,JOR,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,32.01,32.64,..
Jordan,JOR,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,16.12,16.1,..
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.93409170141707,1.95546635784412,-1.5513843252939
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,42932112676.0563,44502895915.493,43697659275.3137
Kazakhstan,KAZ,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,66.73,66.72,65.9
Kazakhstan,KAZ,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.09999999987123,4.50000000008481,-2.60000000027189
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,179339994859.384,181667190075.541,169835426427.153
Kenya,KEN,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,64.4,..
Kenya,KEN,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,32.81,..
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.31845070162866,5.36574896547464,-0.307497490498449
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,87778582964.1388,95503088538.092,98842939649.1149
Kiribati,KIR,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,32.73,..
Kiribati,KIR,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,16.17,..
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.31315781089032,2.24736596252659,2.53807106598984
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,196737895.995218,194647201.946472,199573325.992705
"Korea, Dem. People's Rep.",PRK,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..
"Korea, Dem. People's Rep.",PRK,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,..,..,..
"Korea, Rep.",KOR,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,60.94,61.19,60.34
"Korea, Rep.",KOR,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,24.53,24.85,23.56
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.90740377377135,2.03934822710794,-0.957766223525297
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1724845615629.26,1646739219509.89,1630525005469.11
Kosovo,XKX,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,24.84,25.7099990844727,24.3099994659424
Kosovo,XKX,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,10.01,12.9700002670288,11.1800003051758
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.81331474337946,4.94193162326791,-6.88801319511511
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,7942961738.30893,7953156068.06986,7611402165.24217
Kuwait,KWT,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..
Kuwait,KWT,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.24612932277408,0.427464007936067,..
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,138182400493.585,136196760180.976,..
Kyrgyz Republic,KGZ,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,56.14,..,..
Kyrgyz Republic,KGZ,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,34.39,..,..
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.75791012840688,4.60062565684829,-8.61655101811031
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,8271106196.04265,8871019822.76703,7735976612.64163
Lao PDR,LAO,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..
Lao PDR,LAO,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.24796000755872,5.4577350924848,0.439513530709007
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,17953786416.1431,18245925331.2396,19136194848.6534
Latvia,LVA,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,56.89,57.36,56.68
Latvia,LVA,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,33.11,31.78,29.65
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.02431104454983,2.02711321974512,-3.62368391569032
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,34399206589.8596,34055464655.3254,33505185228.7067
Lebanon,LBN,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,43.25,..
Lebanon,LBN,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,30.03,..
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.92640477077212,-6.69999999994374,-20.2999931945589
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,54961275741.5589,51991634491.6345,33383246857.58
